R:, G:, B:
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
253, 242, 20
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 241, 15
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
47, 47, 3
254, 241, 14
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 240, 18
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
25, 24, 5
254, 241, 19
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 240, 13
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 241, 13
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 241, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 241, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
253, 244, 12
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
252, 239, 13
255, 241, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
63, 60, 17
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
75, 73, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
84, 81, 26
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
205, 200, 38
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 15
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
3, 3, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
244, 233, 20
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
6, 6, 1
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
58, 56, 14
253, 241, 15
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 241, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
211, 208, 29
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 241, 14
254, 241, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
250, 242, 27
254, 241, 12
255, 242, 14
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
251, 242, 16
255, 241, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
76, 74, 14
255, 241, 17
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
239, 228, 24
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
9, 9, 1
254, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
253, 240, 20
253, 242, 14
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 240, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
209, 205, 23
255, 241, 18
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 241, 13
255, 241, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 242, 15
255, 241, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
6, 6, 1
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
71, 71, 23
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
4, 4, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 239, 13
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
207, 205, 32
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 241, 14
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
102, 100, 31
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
45, 44, 16
254, 240, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
72, 69, 20
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
251, 240, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
253, 243, 20
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
252, 246, 13
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
253, 240, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 241, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
253, 241, 14
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 240, 15
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 240, 17
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
83, 82, 12
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 241, 15
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
243, 232, 19
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
250, 242, 19
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 241, 15
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 239, 18
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 241, 10
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
17, 17, 2
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 241, 17
115, 111, 20
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 241, 15
197, 190, 19
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
168, 163, 22
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
253, 242, 14
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
177, 170, 21
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 239, 21
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
211, 202, 18
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 240, 12
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
253, 240, 19
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 241, 15
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
250, 241, 14
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 241, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
253, 241, 15
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 242, 15
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
121, 116, 22
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
253, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
251, 242, 26
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 240, 13
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 241, 15
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 241, 12
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 241, 15
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 242, 17
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 241, 17
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 15
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 241, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
214, 207, 17
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 241, 14
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 241, 15
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
