R:, G:, B:
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
30, 6, 9
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
244, 247, 249
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
26, 5, 8
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
180, 183, 184
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
9, 2, 3
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
5, 1, 1
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
147, 148, 150
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
1, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
28, 6, 8
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
11, 11, 11
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
12, 2, 3
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
96, 97, 97
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
14, 2, 4
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
220, 222, 224
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
2, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
50, 51, 51
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
66, 67, 67
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
184, 187, 188
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
107, 108, 109
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
168, 170, 172
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
13, 2, 4
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
238, 241, 243
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
212, 215, 217
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
6, 1, 1
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
9, 9, 9
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
104, 105, 106
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
7, 1, 2
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
201, 204, 205
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
119, 121, 122
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
143, 145, 146
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
2, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
86, 87, 88
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
2, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
218, 221, 223
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
6, 1, 2
221, 46, 68
221, 46, 68
245, 248, 250
200, 203, 204
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
9, 1, 2
221, 46, 68
221, 46, 68
217, 219, 221
84, 85, 86
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
124, 126, 127
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
2, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
7, 1, 2
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
2, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
13, 13, 14
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
232, 235, 237
245, 248, 250
245, 248, 250
35, 35, 35
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
214, 216, 218
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
91, 92, 93
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
220, 223, 224
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
196, 198, 200
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
129, 131, 132
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
96, 97, 97
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
220, 223, 224
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
242, 245, 247
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
129, 131, 132
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
129, 131, 132
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
220, 223, 224
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
